VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_53896	chr19:15641017..15696522	chr19	15641017	15696522	CopyNumber	chr19	15637901	15712261	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	10	0	10		1064 Individuals from HGDP + 790 control samples from NINDS study	CYP4F12
Variation_53897	chr9:580735..603908	chr9	580735	603908	CopyNumber	chr9	21994	862798	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	10	10		1064 Individuals from HGDP + 790 control samples from NINDS study	KANK1
Variation_53898	chr6:124470479..124513036	chr6	124470479	124513036	CopyNumber	chr6	124383894	124525535	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	10	0	10		1064 Individuals from HGDP + 790 control samples from NINDS study	NKAIN2
Variation_53899	chr17:14984724..15001332	chr17	14984724	15001332	CopyNumber	chr17	13821966	15411904	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	10	10		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53900	chr7:141702280..141715454	chr7	141702280	141715454	CopyNumber	chr7	141610138	142240984	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	10	10		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53901	chr13:82996585..83049998	chr13	82996585	83049998	CopyNumber	chr13	82956558	83180655	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	10	10		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53902	chr22:21496744..21564581	chr22	21496744	21564581	CopyNumber	chr22	20468662	21674194	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	10	10		1064 Individuals from HGDP + 790 control samples from NINDS study	IGLL5
Variation_53903	chr1:193554687..193628745	chr1	193554687	193628745	CopyNumber	chr1	193322494	193901429	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	CFHR4
Variation_53904	chr7:141213178..141241903	chr7	141213178	141241903	CopyNumber	chr7	141163595	141557369	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	MGAM
Variation_53905	chr4:161419749..161428987	chr4	161419749	161428987	CopyNumber	chr4	161330287	161501950	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53906	chr4:57896188..57946616	chr4	57896188	57946616	CopyNumber	chr4	57894345	58495951	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	LOC255130
Variation_53907	chr3:152992955..153037447	chr3	152992955	153037447	CopyNumber	chr3	152957978	153145873	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	AADAC
Variation_53908	chr6:79063712..79088461	chr6	79063712	79088461	CopyNumber	chr6	78852599	79250187	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53909	chr7:53229101..53364459	chr7	53229101	53364459	CopyNumber	chr7	53107233	53364459	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53910	chr15:22070875..22218390	chr15	22070875	22218390	CopyNumber	chr15	21785862	22452007	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53911	chr16:22620480..22685278	chr16	22620480	22685278	CopyNumber	chr16	21195086	22685278	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53912	chr18:64901130..64906488	chr18	64901130	64906488	CopyNumber	chr18	64888576	64939249	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53913	chr9:113890444..113946608	chr9	113890444	113946608	CopyNumber	chr9	113872498	114535729	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	AMBP,KIF12,ZNF618
Variation_53914	chr1:12845466..12848162	chr1	12845466	12848162	CopyNumber	chr1	12533434	13622361	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53915	chr5:45990384..46010638	chr5	45990384	46010638	CopyNumber	chr5	45948724	46032659	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	11	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53916	chr20:58998640..59022667	chr20	58998640	59022667	CopyNumber	chr20	58995933	59025400	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53917	chr11:5856461..5891679	chr11	5856461	5891679	CopyNumber	chr11	5462340	6151051	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	OR52E4
Variation_53918	chr12:19360345..19477127	chr12	19360345	19477127	CopyNumber	chr12	19153698	19704045	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	11	0	11		1064 Individuals from HGDP + 790 control samples from NINDS study	PLEKHA5
Variation_53919	chr18:64898548..64906488	chr18	64898548	64906488	CopyNumber	chr18	64888576	64939249	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53920	chr15:32530025..32587887	chr15	32530025	32587887	CopyNumber	chr15	29518297	32778261	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53921	chr3:65151156..65190844	chr3	65151156	65190844	CopyNumber	chr3	65151156	65199576	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53922	chr15:22070875..22336293	chr15	22070875	22336293	CopyNumber	chr15	21785862	22452007	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	12	0	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53923	chr2:242633058..242721029	chr2	242633058	242721029	CopyNumber	chr2	242139945	242799250	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53924	chr12:31892782..31960144	chr12	31892782	31960144	CopyNumber	chr12	31882773	31977828	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	12	0	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53925	chr14:105997070..106094023	chr14	105997070	106094023	CopyNumber	chr14	105123078	106358708	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	NCRNA00221
Variation_53926	chr7:8604338..8632856	chr7	8604338	8632856	CopyNumber	chr7	8545117	8661412	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53927	chr8:13659506..13701332	chr8	13659506	13701332	CopyNumber	chr8	13581607	13896999	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53928	chr22:21336872..21573594	chr22	21336872	21573594	CopyNumber	chr22	20468662	21674194	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	MIR650,IGLL5
Variation_53929	chr11:81174591..81201656	chr11	81174591	81201656	CopyNumber	chr11	80996713	81508270	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53930	chr3:37957465..37961253	chr3	37957465	37961253	CopyNumber	chr3	37806487	38079228	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	CTDSPL
Variation_53931	chr3:53003023..53013826	chr3	53003023	53013826	CopyNumber	chr3	52978699	53026103	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	SFMBT1
Variation_53932	chr6:169324072..169338192	chr6	169324072	169338192	CopyNumber	chr6	169319421	169357687	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	12	12		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53933	chr10:44523027..44689150	chr10	44523027	44689150	CopyNumber	chr10	44364167	44698295	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	12	0	12		1064 Individuals from HGDP + 790 control samples from NINDS study	LOC220980
Variation_53934	chr19:48066441..48387680	chr19	48066441	48387680	CopyNumber	chr19	47424981	48651954	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	13	13		1064 Individuals from HGDP + 790 control samples from NINDS study	PSG11,PSG1,PSG6,PSG2,PSG5,PSG7
Variation_53935	chr19:20350861..20522325	chr19	20350861	20522325	CopyNumber	chr19	20028401	20779390	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	13	13		1064 Individuals from HGDP + 790 control samples from NINDS study	MIR1270-1,ZNF826P,MIR1270-2,ZNF737
Variation_53936	chr2:41150295..41174154	chr2	41150295	41174154	CopyNumber	chr2	41131193	41174154	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	13	13		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53937	chr2:41150295..41157152	chr2	41150295	41157152	CopyNumber	chr2	41131193	41174154	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	14	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53938	chr5:117418263..117421055	chr5	117418263	117421055	CopyNumber	chr5	117308035	117995371	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	14	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53939	chr7:61848856..62179620	chr7	61848856	62179620	CopyNumber	chr7	60893982	62745400	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	14	0	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53940	chr15:32505886..32658588	chr15	32505886	32658588	CopyNumber	chr15	29518297	32778261	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	14	0	14		1064 Individuals from HGDP + 790 control samples from NINDS study	MIR1233-1,MIR1233-2,GOLGA8A,GOLGA8B
Variation_53941	chr8:5583199..5591903	chr8	5583199	5591903	CopyNumber	chr8	3586932	6236366	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	14	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53942	chr6:79016607..79101608	chr6	79016607	79101608	CopyNumber	chr6	78852599	79250187	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	14	0	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53943	chr2:110214618..110339905	chr2	110214618	110339905	CopyNumber	chr2	109814589	111163677	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	14	0	14		1064 Individuals from HGDP + 790 control samples from NINDS study	MALL,NCRNA00116,NPHP1
Variation_53944	chr22:21356133..21395782	chr22	21356133	21395782	CopyNumber	chr22	20468662	21674194	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	14	14		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53945	chr10:47013328..47137170	chr10	47013328	47137170	CopyNumber	chr10	45341719	48101925	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	14	14		1064 Individuals from HGDP + 790 control samples from NINDS study	ANTXRL
Variation_53946	chr13:68147928..68159813	chr13	68147928	68159813	CopyNumber	chr13	68040160	68199579	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	15	15		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53947	chr3:101833435..101916282	chr3	101833435	101916282	CopyNumber	chr3	101734364	101975752	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	15	0	15		1064 Individuals from HGDP + 790 control samples from NINDS study	TFG,GPR128
Variation_53948	chr1:145818712..145991088	chr1	145818712	145991088	CopyNumber	chr1	144466539	146809052	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	15	15		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53949	chr14:105997070..106259859	chr14	105997070	106259859	CopyNumber	chr14	105123078	106358708	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	17	17		1064 Individuals from HGDP + 790 control samples from NINDS study	NCRNA00221
Variation_53950	chr4:162302907..162361229	chr4	162302907	162361229	CopyNumber	chr4	162122234	162467292	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	17	0	17		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53951	chr4:25230780..25254782	chr4	25230780	25254782	CopyNumber	chr4	25230601	25254782	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	17	0	17		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53952	chr1:41012701..41052931	chr1	41012701	41052931	CopyNumber	chr1	41012701	41052931	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	17	0	17		1064 Individuals from HGDP + 790 control samples from NINDS study	
Variation_53953	chr5:9951962..9977497	chr5	9951962	9977497	CopyNumber	chr5	9850992	10325709	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	17	17		1064 Individuals from HGDP + 790 control samples from NINDS study	LOC285692
Variation_53954	chr14:85533951..85558846	chr14	85533951	85558846	CopyNumber	chr14	85519117	85569852	Itsara et al. (2009)	19166990	Illumina HumanHap300, Illumina HumanHap240S, Illumina HumanHap650Y, Illumina HumanHap550 BeadChips	0	17	17		1064 Individuals from HGDP + 790 control samples from NINDS study	
