VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_29551	chr8:131088101..131088101	chr8	131088101	131088101	InDel	chr8	131088101	131088101	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29552	chr8:133011907..133011907	chr8	133011907	133011907	InDel	chr8	133011907	133011907	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	EFR3A
Variation_29553	chr8:135949093..135949093	chr8	135949093	135949093	InDel	chr8	135949093	135949093	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29554	chr8:138996200..138996200	chr8	138996200	138996200	InDel	chr8	138996200	138996200	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29555	chr8:14003445..14003445	chr8	14003445	14003445	InDel	chr8	14003445	14003445	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	SGCZ
Variation_29556	chr8:142817460..142817460	chr8	142817460	142817460	InDel	chr8	142817460	142817460	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29557	chr8:143243770..143243770	chr8	143243770	143243770	InDel	chr8	143243770	143243770	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29558	chr8:146017904..146017904	chr8	146017904	146017904	InDel	chr8	146017904	146017904	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29559	chr8:15838369..15838369	chr8	15838369	15838369	InDel	chr8	15838369	15838369	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29560	chr8:16591135..16591234	chr8	16591135	16591234	InDel	chr8	16591135	16591234	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_29561	chr8:2259273..2259273	chr8	2259273	2259273	InDel	chr8	2259273	2259273	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29562	chr8:28873658..28873658	chr8	28873658	28873658	InDel	chr8	28873658	28873658	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	HMBOX1
Variation_29563	chr8:31902227..31902227	chr8	31902227	31902227	InDel	chr8	31902227	31902227	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	NRG1
Variation_29564	chr8:38501785..38501785	chr8	38501785	38501785	InDel	chr8	38501785	38501785	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	C8orf86
Variation_29565	chr8:42324131..42324131	chr8	42324131	42324131	InDel	chr8	42324131	42324131	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	POLB
Variation_29566	chr8:63867643..63867643	chr8	63867643	63867643	InDel	chr8	63867643	63867643	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	NKAIN3
Variation_29567	chr8:67544439..67544439	chr8	67544439	67544439	InDel	chr8	67544439	67544439	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29568	chr8:74226127..74226127	chr8	74226127	74226127	InDel	chr8	74226127	74226127	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29569	chr8:75537902..75537902	chr8	75537902	75537902	InDel	chr8	75537902	75537902	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29570	chr8:75564880..75564880	chr8	75564880	75564880	InDel	chr8	75564880	75564880	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29571	chr8:92915880..92915880	chr8	92915880	92915880	InDel	chr8	92915880	92915880	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29572	chr8:97654742..97654742	chr8	97654742	97654742	InDel	chr8	97654742	97654742	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	SDC2
Variation_29573	chr8:98668752..98668752	chr8	98668752	98668752	InDel	chr8	98668752	98668752	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	
Variation_29574	chr9:132078881..132078881	chr9	132078881	132078881	InDel	chr9	132078881	132078881	Mills et al. (2006)	16902084	Sequence trace read mapping	1	0	1		36 control samples	NTNG2
Variation_37821	chr3:100690157..100691151	chr3	100690157	100691151	InDel	chr3	100690157	100691151	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	267	267	0.968899522	270 HapMap Individuals	
Variation_37921	chr10:67013460..67013961	chr10	67013460	67013961	InDel	chr10	67013460	67013961	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	28	28	0.047619048	270 HapMap Individuals	
Variation_37963	chr5:27561143..27561777	chr5	27561143	27561777	InDel	chr5	27561143	27561777	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	22	22	0.041062802	270 HapMap Individuals	
Variation_37979	chr3:82955469..82955733	chr3	82955469	82955733	InDel	chr3	82955469	82955733	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	39	39	0.076923077	270 HapMap Individuals	
Variation_38043	chr10:58880511..58880997	chr10	58880511	58880997	InDel	chr10	58880511	58880997	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	69	69	0.133971292	270 HapMap Individuals	
Variation_38060	chr3:190846380..190847340	chr3	190846380	190847340	InDel	chr3	190846380	190847340	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	97	97	0.226190476	270 HapMap Individuals	TP63
Variation_38083	chr12:130798814..130799565	chr12	130798814	130799565	InDel	chr12	130798814	130799565	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	99	99	0.230769231	270 HapMap Individuals	
Variation_38110	chr8:16251325..16251494	chr8	16251325	16251494	InDel	chr8	16251325	16251494	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	96	96	0.226368159	270 HapMap Individuals	
Variation_38136	chr8:112363455..112364436	chr8	112363455	112364436	InDel	chr8	112363455	112364436	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	145	145	0.350961538	270 HapMap Individuals	
Variation_38369	chr18:38310567..38311469	chr18	38310567	38311469	InDel	chr18	38310567	38311469	McCarroll et al (2008)	18776908	Affymetrix SNP 6.0 Array	0	14	14	0.019138756	270 HapMap Individuals	
Variation_48060	chr1:101351020..101351669	chr1	101351020	101351669	InDel	chr1	101351020	101351669	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48079	chr1:10918217..10918828	chr1	10918217	10918828	InDel	chr1	10918217	10918828	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	8	8		2,026 healthy controls	
Variation_48095	chr1:117256373..117256744	chr1	117256373	117256744	InDel	chr1	117256373	117256744	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	CD101
Variation_48112	chr1:13953794..13954642	chr1	13953794	13954642	InDel	chr1	13953794	13954642	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48144	chr1:155303018..155303524	chr1	155303018	155303524	InDel	chr1	155303018	155303524	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	8	8		2,026 healthy controls	
Variation_48169	chr1:163490200..163490395	chr1	163490200	163490395	InDel	chr1	163490200	163490395	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	
Variation_48179	chr1:171532529..171533296	chr1	171532529	171533296	InDel	chr1	171532529	171533296	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	RABGAP1L
Variation_48182	chr1:175202879..175203151	chr1	175202879	175203151	InDel	chr1	175202522	175203151	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	28	28		2,026 healthy controls	
Variation_48208	chr1:189150579..189150902	chr1	189150579	189150902	InDel	chr1	189150579	189150902	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48212	chr1:191750443..191750761	chr1	191750443	191750761	InDel	chr1	191750443	191750761	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	
Variation_48213	chr1:192094661..192095069	chr1	192094661	192095069	InDel	chr1	192094661	192095069	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48215	chr1:192660206..192660873	chr1	192660206	192660873	InDel	chr1	192660206	192660873	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	3	0	3		2,026 healthy controls	
Variation_48224	chr1:196595212..196595817	chr1	196595212	196595817	InDel	chr1	196595212	196595817	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48241	chr1:213386550..213386859	chr1	213386550	213386859	InDel	chr1	213386550	213386859	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	14	14		2,026 healthy controls	ESRRG
Variation_48242	chr1:213490456..213490867	chr1	213490456	213490867	InDel	chr1	213490456	213490867	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	ESRRG
Variation_48245	chr1:21634646..21634941	chr1	21634646	21634941	InDel	chr1	21634646	21634941	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	ALPL
Variation_48247	chr1:219840115..219840511	chr1	219840115	219840511	InDel	chr1	219840115	219840511	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	2	0	2		2,026 healthy controls	SUSD4
Variation_48248	chr1:219939046..219939582	chr1	219939046	219939582	InDel	chr1	219939046	219939582	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	23	23		2,026 healthy controls	C1orf65
Variation_48269	chr1:226722773..226723495	chr1	226722773	226723495	InDel	chr1	226722773	226723495	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	GALNT2
Variation_48284	chr1:233668688..233669168	chr1	233668688	233669168	InDel	chr1	233668688	233669168	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	8	8		2,026 healthy controls	RYR2
Variation_48286	chr1:236550795..236551501	chr1	236550795	236551501	InDel	chr1	236550795	236551501	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48288	chr1:237260878..237261174	chr1	237260878	237261174	InDel	chr1	237260878	237261174	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48309	chr1:32544049..32544373	chr1	32544049	32544373	InDel	chr1	32544049	32544373	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	12	12		2,026 healthy controls	
Variation_48319	chr1:39240304..39240923	chr1	39240304	39240923	InDel	chr1	39240304	39240923	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	MACF1
Variation_48327	chr1:44137328..44138124	chr1	44137328	44138124	InDel	chr1	44137328	44138124	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	SLC6A9
Variation_48339	chr1:55097607..55097748	chr1	55097607	55097748	InDel	chr1	55097607	55097748	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	4	0	4		2,026 healthy controls	
Variation_48343	chr1:5558795..5559754	chr1	5558795	5559754	InDel	chr1	5558795	5559754	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	
Variation_48346	chr1:58545779..58545932	chr1	58545779	58545932	InDel	chr1	58545779	58545932	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48354	chr1:67784948..67785662	chr1	67784948	67785662	InDel	chr1	67784948	67785662	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	
Variation_48356	chr1:68293723..68294020	chr1	68293723	68294020	InDel	chr1	68293723	68294020	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	11	11		2,026 healthy controls	WLS
Variation_48357	chr1:68293861..68293995	chr1	68293861	68293995	InDel	chr1	68293723	68294020	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	WLS
Variation_48358	chr1:68293861..68294020	chr1	68293861	68294020	InDel	chr1	68293723	68294020	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	17	17		2,026 healthy controls	WLS
Variation_48361	chr1:72549260..72549511	chr1	72549260	72549511	InDel	chr1	72549260	72549511	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48371	chr1:84951585..84952267	chr1	84951585	84952267	InDel	chr1	84951585	84952267	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48384	chr1:95866366..95866765	chr1	95866366	95866765	InDel	chr1	95866366	95866765	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48385	chr1:96008447..96008607	chr1	96008447	96008607	InDel	chr1	96008447	96008959	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	5	5		2,026 healthy controls	
Variation_48386	chr1:96008447..96008959	chr1	96008447	96008959	InDel	chr1	96008447	96008959	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48390	chr10:100157941..100158362	chr10	100157941	100158362	InDel	chr10	100157941	100158362	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	PYROXD2
Variation_48412	chr10:115204144..115204678	chr10	115204144	115204678	InDel	chr10	115204144	115204678	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48417	chr10:117230761..117231488	chr10	117230761	117231488	InDel	chr10	117230761	117231488	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	ATRNL1
Variation_48422	chr10:120679836..120680822	chr10	120679836	120680822	InDel	chr10	120679836	120680822	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	3	0	3		2,026 healthy controls	
Variation_48423	chr10:120679836..120680822	chr10	120679836	120680822	InDel	chr10	120679836	120680822	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48437	chr10:122945963..122946738	chr10	122945963	122946738	InDel	chr10	122945963	122946738	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48452	chr10:127746270..127746447	chr10	127746270	127746447	InDel	chr10	127746270	127746447	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	7	0	7		2,026 healthy controls	ADAM12
Variation_48460	chr10:130727042..130727480	chr10	130727042	130727480	InDel	chr10	130726862	130727480	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	5	5		2,026 healthy controls	
Variation_48462	chr10:13096593..13097488	chr10	13096593	13097488	InDel	chr10	13096593	13097488	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48467	chr10:132084863..132085590	chr10	132084863	132085590	InDel	chr10	132084863	132085590	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	
Variation_48473	chr10:134949746..134950686	chr10	134949746	134950686	InDel	chr10	134949746	134950686	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	MIR202
Variation_48485	chr10:14887155..14887710	chr10	14887155	14887710	InDel	chr10	14887155	14887710	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48489	chr10:15714011..15714141	chr10	15714011	15714141	InDel	chr10	15714011	15714141	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	ITGA8
Variation_48492	chr10:16645197..16645488	chr10	16645197	16645488	InDel	chr10	16645197	16645488	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	3	3		2,026 healthy controls	
Variation_48511	chr10:24632485..24633082	chr10	24632485	24633082	InDel	chr10	24632485	24633082	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	KIAA1217
Variation_48529	chr10:3782608..3782738	chr10	3782608	3782738	InDel	chr10	3782608	3782738	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48559	chr10:49393043..49393306	chr10	49393043	49393306	InDel	chr10	49393043	49393306	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	ARHGAP22
Variation_48560	chr10:49684334..49684822	chr10	49684334	49684822	InDel	chr10	49684334	49684822	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	WDFY4
Variation_48566	chr10:54196628..54196768	chr10	54196628	54196768	InDel	chr10	54196628	54196768	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	5	5		2,026 healthy controls	MBL2
Variation_48568	chr10:54217179..54217463	chr10	54217179	54217463	InDel	chr10	54217179	54217463	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	4	4		2,026 healthy controls	
Variation_48580	chr10:57021787..57022044	chr10	57021787	57022044	InDel	chr10	57021787	57022044	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48584	chr10:58179360..58180230	chr10	58179360	58180230	InDel	chr10	58179360	58180230	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	2	2		2,026 healthy controls	
Variation_48590	chr10:5944306..5945237	chr10	5944306	5945237	InDel	chr10	5944267	5945237	Shaikh et al. (2009)	19592680	Illumina HumanHap550 V1 BeadChip 	0	5	5		2,026 healthy controls	ANKRD16
